FID,INTERACTION_ID,INTERACTIONS
15850,473,3
561256,399883,3
450425,442221,3
260657,671508,3
606473,217750,3
537227,235085,3
534314,534067,3
330428,274,3
308827,369922,3
511661,20909,3
16826,307459,3
290333,537227,3
315697,389207,3
211734,834,3
563445,460882,3
445359,602,3
608527,1AF21C8EAE08CFA34ED9FCBA5166FE85959E62E6,3
582080,602,3
563445,406373,3
397963,2433,3
473086,281991,3
419242,236581,3
375831,369922,3
531348,12741,3
512579,46FEB43E069326C1F69F0457D7F8218549F25230,3
671554,816676,3
460287,631032,3
511518,539956,3
5328,239,3
502333,385955,3
14593,21773,3
512482,410492,3
447304,315256,3
262301,17072,3
249629,321969,3
698923,20596,3
502052,20909,3
641079,20909,3
816433,310292,3
284439,823663,3
784503,15CAEBFFABBFB61D1BF1219E8105684EC8567046,3
428913,537227,3
285141,505778,3
450425,414789,3
15069,486076,3
400242,369922,3
308045,321969,3
316403,314720,3
2755,602,3
794965,794394,3
465258,535243,3
320343,637755,3
450425,295357,3
327409,205622,3
460287,236727,3
605371,97CDA9BBCDD05D1B48616964BA416C0A8AA59588,3
601058,429107,3
464079,408746,3
301276,446697,3
272116,259597,3
262301,330428,3
633691,552851,3
260657,227886,3
262007,400028,3
469501,397815,3
460287,2755,3
480721,537227,3
344891,20909,3
232653,329036,3
400242,193352,3
448505,366713,3
294100,20909,3
595979,05BB5A931B705127AE8BEFAAF3CA83BC67A279EE,3
510956,8152,3
455478,537227,3
754098,602,3
442928,400028,3
284439,435850,3
618829,12312,3
480793,455119,3
1048,216521,3
825541,825535,3
498981,321969,3
537227,462057,3
452317,565051,3
594184,15351,3
416398,505078,3
599742,5C4D4E2E4DBC89E5D64D26A54454F8EB882C06A6,3
748026,582432,3
415089,12142,3
528242,1356,3
284991,348539,3
526303,602,3
269689,385955,3
678717,9595,3
316088,407704,3
579282,430244,3
450425,424465,3
625600,631027,3
759341,15633,3
537227,621471,3
460287,702530,3
666515,387719,3
448920,C5BA825D2729E35ABA091239027C134E576B95D8,3
243818,3,3
445335,332502,3
335363,321969,3
324096,222340,3
480626,2982,3
509028,343622,3
460287,229664,3
291929,602,3
230238,21114,3
260657,379579,3
599742,301144,3
743512,20909,3
804257,20589,3
507740,281289,3
563445,9FB506B230935A24745ADB7E6C47B51872183050,3
252943,196215,3
449301,503907,3
419045,321969,3
12738,6373,3
460287,10420,3
362062,376144,3
740099,824123,3
403090,386444,3
460287,298896,3
402589,321969,3
13626,531162,3
517566,496447,3
792351,230238,3
660636,169,3
450425,455883,3
284439,778681,3
331197,20909,3
306729,379818,3
786858,242643,3
460287,686665,3
427926,537227,3
284439,334785,3
5818,3,3
439799,385955,3
450425,47904D635D82152343F6224A811D84A9B7CD0CD7,3
478308,268455,3
535868,DFD6794E20889FF0DE2D5C8FDBBE300DBE070E11,3
531162,191327,3
599742,42B0184A63520457D81EA8B156C1446E33748B0C,3
500349,BA28CB9A0D3BD88E87E925AB7D0B84D7663B29D2,3
460843,5313EB5FE40DA30B2DC66E7A3F2DE951BCA620E4,3
608527,162ED4A4452C0CE750A56217A1C5E2600E2FE8FA,3
450425,487260,3
458337,49740F4A0C611D9B5DB03CF1A3C38084E8695C68,3
12486,55E8811FE5CF209D6E32A1A71211E21E50990DF5,3
815837,F1D3529B5A15450F54C43381D238322F8C3DAE69,3
601169,CBBBD9C3A75937D97499F44F9C4028B7F59D42F1,3
522180,7EA01B19C5CE9B760F6A4B5F004C3DC9A2344D3E,3
608527,3AF505DE08D949291D4AF5F8D37D20572322C7D7,3
437898,366713,3
601169,069E4DFA020556847B8A60B9FC1A9D91F3CEABC7,3
508614,3E57D576DCEA62225ED3EEA6E04C134E090FF0E3,3
396125,B2F7E8A20E7A1250EF1A831B4CB96C97005AAC5D,3
601058,C481E464F56060BF4AF20CE46B480096A588AB68,3
508856,85105589E27E8F0D388D80B32207424594BA479D,3
503541,2D6ED948E58220A4785E249CF0B81C730813B758,3
563445,47656A0D04081322642D92686F5272A0CE7C5FA8,3
306502,B6359964537F6FA07A62009E3C225B18EEDDC744,3
323916,BE94ED50163F0485787BE89547C63222DB25618F,3
601058,B05AE311B9F7B096BC1CD3BBCD064273417C05F1,3
802731,57DB0EC8EC7D2FECED82B16DB7D7B623C2BB5B71,3
755129,25785AB3F7CF71D3C74829F28E0E93B8AA97D7AE,3
530891,56CB82FC35C937D54FB2B15986152FBEE77E11A1,3
379926,C72843062039D78B1EB6FFD2D8832A8C54B18501,3
786951,AFCC175E4B689F14E0A0110F24384ADFBD465DFF,3
601169,D95C7D1D91927DC358041B3CEEAAD7EC2ABB3261,3
595979,F2EB2DC066A0AB421E6835CA051CD2E44D0F1908,3
695476,2F9C492151AA205DB15F9FF53F4A52E2763E124B,3
450425,8E1AB6FFCCBB9DE117410FA04D9E6677CDA8E039,3
601058,0CCE502CCDB8951B12C912734417915BC3ECD696,3
368422,B95E23EE2D4AAFCEC1F993406F2BF816D61A78A2,3
599742,258F630127DB335418FDAAB4DEFAFE4449A5E5CB,3
601058,E0CE0739D0382A3316ECD7A5E9DBB4BA5ACEA72F,3
492032,E68BD2F1055840DEFCFBB7A607C292810DF01F3C,3
381567,98F36217F48F9AA6A6D871317900F55A7AFE5650,3
508096,D4969549BC95CB25788B6F8249E269814A57662D,3
608527,65699D5CF779FC127C2274860DE4DC450CE1160E,3
601169,3C2A46F28AE43553F6A384258BD06944F6EB14C0,3
391844,0334ADFC79FEDA46A8DB139D527A4ECCB78558C4,3
521797,74D6AC688C721FA452948C9DE907799A9859F5CB,3
504228,C18292B5AFDF4D4E767F13AAF5307CE26066E8D7,3
613002,E38078D03D35178E272D0A1E3CA9225E0324747E,3
268597,4EBBCBA20FE840029574432A8BA11ABD4CCC78A6,3
599742,484D94C0EF022C43AD0633B470E04210049F8392,3
617496,F779E963A87EE4C70A13C6575CBA3E2836AC17EF,3
601058,BD5E1281006898A250346C11A3766C19A022EDDA,3
570251,E3B0F007D07468B75BA0C9C0905B43CE64D5ED9D,3
601058,2F00B822CF1DDA18558BCE7433559507BAF94A64,3
601169,56338D5F36C09D925FAE4AB70DF9BBE68E5BAF10,3
599742,FA859D75362E68EED07623D193DC86A7C1B23592,3
601058,EFAABAB590BE4A11B3D33B4BCCB60220008A5729,3
524555,BA28CB9A0D3BD88E87E925AB7D0B84D7663B29D2,3
528149,1E62F2A37FB503C7A4B6A55652E9EDBEE0749565,3
479859,ACDD2BE63C301A908DE20AC436CF61BAF67520DA,3
601169,47F22679532D2DAD0CDCA0806E72335839565F9E,3
460843,B0E1CB3AEFAB64174531B92014C48112D39FAED1,3
599742,75F03BE2ACFA69FBAD37AD2A87D0505ECC2D57E9,3
460843,772A6FFA8798C9A419EB40CF799986C44BA7438E,3
563445,2DC0264E72026B93FB2509C5200AAFA51D6B2622,3
608527,CA4EEDC405714113A769360DDF7B2CFDDE79BB66,3
460843,BF83312947CD081083DA4441ECB856FFFE6EAFEF,3
570857,342D1F6EF2A74F07B9B4D2D6B7293E9A5ACD3CDE,3
451908,05229A1B534D4BF04B56D429253B2DDBFB99304C,3
475698,F2FEEE4E94001CAB05CA0A23AB6CC9E97AF2858F,3
450425,49ABFC563C4CC72C11BC4FB8AC1F830DACAF334B,3
528150,5FD3B7D3153E737E0BE49843BA083C1DC7BB2937,3
608527,B18344ABECE6E0F68C3F792F84BAA77CFCA1DBE3,3
460843,93D6060154EA7CB15647333900FB3AE9001F1133,3
784503,578FEE8008215CDC85EC4EE0FBBE4B9AFD2FD6DA,3
520276,F015C98C4C4CF7C8F384C05D9A9CD1C1B26E1F6C,3
599742,B81AC92AF8C5831FF0810B5101ECF2F68F3F8CFA,3
400242,800721,3
314532,205622,3
371303,253127,3
373904,409926,3
460287,657551,3
238032,498983,3
825541,825541,3
512750,345765,3
503182,FD779F8020DC6713190A5F22B08C90E1885B44DE,3
631478,602,3
272116,409754,3
13089,456555,3
537227,381367,3
554100,7620,3
563445,237415,3
411827,537227,3
14885,311933,3
707086,10095,3
811225,300898,3
515494,15983,3
9270,14932,3
250739,533404,3
450425,423404,3
608527,AAC2D213558CD3C62963598D5E01F73BC174B226,3
539,3887,3
267843,321969,3
448132,797948,3
473086,259617,3
400242,5701,3
8587,548381,3
383808,602,3
801728,21773,3
529384,1725,3
516505,242661,3
667599,19371,3
430593,405493,3
768795,364719,3
364927,15351,3
555523,602,3
460843,6608CF8B6B9CA0B86B461460D0E528B68B569259,3
786858,271185,3
786858,488234,3
364927,452094,3
502729,281289,3
9270,374958,3
9548,2904,3
442803,300898,3
364927,329898,3
772679,439621,3
718636,403619,3
330428,670648,3
297821,263136,3
686544,21773,3
271755,1725,3
450425,EF619B606F4E2F5B80F98AE263D386EB0FF6BE94,3
514537,262566,3
544920,281289,3
650631,366713,3
537227,216548,3
733425,387368,3
593985,537227,3
450425,441454,3
284439,492843,3
606589,534384,3
772774,384087,3
396315,281289,3
631350,537227,3
695441,414348,3
677840,3642,3
349228,236581,3
601169,96E0EE8B54F119EC780F07195BC54D91C91B9511,3
334048,537227,3
600342,20909,3
722651,537227,3
389808,7791,3
786858,407596,3
430244,510831,3
402590,21773,3
537227,735572,3
413828,3,3
438460,321969,3
460287,503683,3
563445,414401,3
480696,321969,3
460287,536441,3
294054,E689359AB39B2026F245D2553B780A2D65F7A9DC,3
193245,388996,3
524157,306911,3
315654,321969,3
248226,751470,3
364927,20111,3
644823,535238,3
291686,531162,3
784512,321969,3
6823,210657,3
571363,537227,3
606746,194,3
431629,190218,3
450425,555111,3
425264,283144,3
529603,18148,3
7415,11782,3
599742,B41D29EA4B78B06799FD0DDF5C41846DF7524C69,3
406077,21773,3
284439,501041,3
415305,2982,3
400160,20909,3
440747,2341,3
16085,486287,3
573725,321969,3
460287,436163,3
264648,321969,3
443931,369,3
449882,449882,3
238853,235323,3
467135,315256,3
825541,825739,3
322452,EE04D3DBBCA17103189F46BF358616A920FAB4FE,3
240247,12871,3
724351,423235,3
304950,321969,3
420540,475326,3
517600,321969,3
608435,321969,3
15351,474644,3
797650,385955,3
807023,298503,3
639386,366713,3
309639,530402,3
415089,281289,3
501095,428341,3
15351,394027,3
525183,366713,3
601058,F8997A45B82A65681FEC227A490B6364E43D31B3,3
330478,407704,3
13874,386213,3
537227,315523,3
408746,514075,3
251914,12741,3
385955,273708,3
396484,516028,3
460287,435876,3
747413,190081,3
786858,814221,3
388471,645771,3
537607,565051,3
440092,253127,3
319546,484547,3
608527,8C67440EB15588AE24C01F75B06B9D21B59CB7B7,3
746127,824520,3
458503,321969,3
537227,444162,3
439627,12142,3
260770,4461,3
480793,617737,3
368056,426045,3
443036,360196,3
653973,12741,3
454233,602,3
493505,537227,3
462314,537227,3
786858,441258,3
823169,419273,3
463031,243719,3
811127,236581,3
563445,287136,3
450425,324061,3
276960,321969,3
491679,488349,3
379581,407690,3
728688,330083,3
538722,513471,3
543015,A53E0433D8A6129459A6220B6779AE8E48D74569,3
440080,429188,3
511164,514295,3
460287,586466,3
549019,342809,3
13596,11115,3
691626,234552,3
13563,565051,3
508096,1FF457D5835DAB350BC155E522C4B3B6C74CC359,3
473086,535886,3
525383,309832,3
389808,20910,3
740099,824326,3
13874,576,3
396644,288578,3
450425,820073,3
626982,1317,3
525426,521863,3
425866,253127,3
450425,714458,3
514366,218369,3
261754,235686,3
460287,7759,3
457675,602,3
608527,2E8D576C6E44ACCA5E19BD736E352305D40D0305,3
563445,439433,3
364927,407567,3
21299,565051,3
203482,514166,3
417694,490240,3
650888,236636,3
347508,531162,3
786858,250512,3
493806,617,3
802641,28,3
508394,474514,3
786858,703686,3
517280,253127,3
260657,501999,3
7732,B848A771C69DAECC840DAB8A7BFF6D48A98764FD,3
460287,732264,3
803306,12741,3
470945,519961,3
608527,206,3
334669,20909,3
20353,499579,3
718636,448074,3
395478,308409,3
521007,488178,3
825541,825577,3
445796,423235,3
308536,9820,3
436577,4163,3
644788,364927,3
563445,451825,3
499956,20909,3
551501,1035423882F6FBB573CE037C2B385B83DA3AFF6A,3
481817,366713,3
290249,9218,3
478648,476677,3
287183,321969,3
740099,824392,3
388571,423378,3
460287,515644,3
327687,608182,3
415305,452862,3
434202,391861,3
346255,230238,3
477997,369454,3
483462,210648,3
4167,4163,3
563445,075E95C5C5BD1F60DD64739F15DCDDC0B4AFEEF0,3
195117,335404,3
417162,223919,3
460287,16453,3
379750,404871,3
537227,258748,3
498263,343261,3
258689,385955,3
520880,12741,3
410846,464733,3
473590,3887,3
502822,602,3
460287,599368,3
262566,379089,3
702530,477292,3
443730,1725,3
599742,D0C59107073B097B0445432614468437EAA4183C,3
460287,408035,3
687878,12741,3
789023,738574,3
280006,20909,3
511368,508349,3
678239,602,3
816433,16636,3
396644,13089,3
535036,583157,3
460287,644064,3
303148,321969,3
460287,20005,3
395131,238394,3
535199,238853,3
599742,9390FE52315C5DD1C5743D063342CE26A3F4524C,3
425901,419069,3
314007,299348,3
563445,503193,3
717425,12741,3
15732,238564,3
428669,308134,3
441067,230238,3
460287,393526,3
538722,385571,3
396644,196957,3
511666,429188,3
410761,9152,3
443772,20909,3
472931,565051,3
255649,366713,3
460287,762,3
460608,415248,3
599742,06EE37CAAB0EB6A7D6D718E7823B7BB30F2AEAE0,3
426426,499382,3
506958,403090,3
465392,690667,3
825541,826041,3
479030,366713,3
473086,475069,3
314532,7992,3
230147,308318,3
434449,402888,3
492908,492896,3
608941,191327,3
272116,502908,3
260657,436781,3
251364,537227,3
784503,28B9B51AB5AD1B7580D974E59B896DF861E9AEBF,3
510956,10636,3
684296,15983,3
263821,12142,3
537227,253076,3
272116,346080,3
477748,398973,3
786858,269152,3
746762,825042,3
670648,573905,3
767619,20909,3
473086,2,3
260657,7212,3
537227,256617,3
268990,400028,3
500235,516028,3
505026,BA28CB9A0D3BD88E87E925AB7D0B84D7663B29D2,3
398596,15821,3
211693,655524,3
380202,321969,3
367082,374339,3
786858,762592,3
753495,321969,3
662472,343261,3
210833,534311,3
284439,558641,3
330020,230238,3
422003,307834,3
450425,408781,3
272116,378086,3
702530,440747,3
784503,B2F35FD622854C0E8BE2B7C10890D33086EF51D2,3
287136,435257,3
725881,411286,3
349621,409926,3
566101,395131,3
353524,230238,3
445530,436241,3
825547,826375,3
450425,500643,3
526049,410797,3
531162,7143,3
577815,577874,3
310292,307459,3
363784,281289,3
387202,476047,3
449044,422367,3
816433,474817,3
784503,498B5C6A9B9476066E32F557B56F9EAE381AEB3D,3
477292,410943,3
14885,336580,3
380377,20909,3
276562,99,3
3761,602,3
816433,379750,3
447765,281836,3
284439,333850,3
260657,538700,3
270138,211734,3
268833,602,3
752736,321969,3
599122,20909,3
473086,9135,3
261360,A0130EF8E905C52CC31124F18C2E37095B1CE7F2,3
607544,194,3
384692,602,3
620348,376030,3
274894,602,3
432361,531162,3
258796,385955,3
311933,394023,3
318908,300265,3
537227,637409,3
426178,426167,3
8332,449875,3
511241,229621,3
608640,9152,3
450859,436577,3
400242,280002,3
608527,BA6F9E5A08E0D3569A6501C0443286F2EF79F08E,3
12741,808897,3
333932,3526,3
254081,281289,3
450425,541438,3
440475,537227,3
473086,431336,3
674644,537243,3
308337,3526,3
420372,537227,3
260996,385955,3
510624,196865,3
498059,321969,3
597941,8152,3
256613,593657,3
601169,EBBF00181DC5885C872B8C39913321A2460EE0ED,3
324820,476033,3
716094,472,3
670648,15211,3
21176,20909,3
411330,253127,3
426395,366713,3
459170,274580,3
725881,769437,3
509971,11528,3
284439,616098,3
284439,649287,3
786858,420944,3
710099,537243,3
542585,318849,3
456735,408777,3
724221,537227,3
9135,210698,3
521211,807570,3
450425,5ECBE930C1DB9353B534452709864E4033D466E6,3
531641,321969,3
542983,266153,3
631057,406905,3
424452,463031,3
621815,230238,3
455965,460229,3
15069,4567,3
450425,489914,3
746762,825073,3
664712,602,3
211693,366713,3
374189,390785,3
718636,443198,3
308534,230238,3
541564,537227,3
548614,385955,3
275486,565051,3
296579,10636,3
274999,400028,3
523720,475488,3
420123,419045,3
786858,255843,3
1855,642133,3
250739,514366,3
463072,375831,3
470886,477292,3
370162,207,3
652090,602,3
512079,443909,3
460287,448357,3
518081,385955,3
674356,679748,3
746762,825147,3
256500,482953,3
450425,452024,3
355271,455769,3
15983,558445,3
539578,321969,3
272116,699701,3
275873,825728,3
617233,754,3
450425,361239,3
537227,296295,3
802613,509382,3
565125,4482,3
794093,417119,3
460287,811179,3
511102,201043,3
498983,492983,3
373566,355566,3
281836,277296,3
553275,343261,3
421163,281836,3
731822,537227,3
18745,18766,3
262301,281676,3
284439,616496,3
210833,417626,3
411761,321969,3
475696,444797,3
578870,12741,3
666356,321969,3
755466,234616,3
750062,2163,3
460287,339166,3
388044,321969,3
772952,385955,3
563445,398590,3
475093,523721,3
414259,694256,3
742300,824419,3
218369,488436,3
527251,385955,3
460287,436776,3
332469,3642,3
740497,824636,3
374189,230446,3
400242,443198,3
785148,602,3
740497,824736,3
6622,6546,3
400242,587514,3
618418,12193,3
516720,1725,3
436163,593657,3
12342,225736,3
786858,344175,3
260657,374339,3
463958,385955,3
217025,602,3
285462,307128,3
284439,531787,3
248506,321969,3
460287,420750,3
475121,605629,3
284439,547018,3
699129,643204,3
262301,307182,3
507145,421335,3
478716,20909,3
505709,343261,3
482984,428352,3
5254,21071,3
328836,366713,3
478308,206,3
452580,645771,3
460287,757506,3
14553,472330,3
21510,565051,3
367850,645771,3
430244,13336,3
308042,266782,3
327775,230238,3
327687,7637,3
234616,4065,3
495485,321969,3
516679,13505,3
8446,230238,3
284543,20909,3
4167,381100,3
424452,366713,3
512079,281289,3
360155,446697,3
816433,14369,3
372745,343261,3
364927,480036,3
260657,8451,3
600855,414348,3
618012,507554,3
724659,565051,3
600342,602,3
215589,2,3
335924,537227,3
514075,449539,3
294209,374498,3
714218,12142,3
597941,253127,3
537227,501238,3
442770,508261,3
443870,417554,3
248515,602,3
812204,284991,3
820323,12142,3
421746,290673,3
305443,20909,3
880,299388,3
421257,423457,3
621225,129,3
778724,17727,3
537227,510723,3
513746,321969,3
746762,824880,3
420496,230238,3
284439,548336,3
473086,520276,3
364927,521829,3
641924,17727,3
525578,403517,3
466111,481476,3
191503,343971,3
211697,645771,3
508231,501056,3
1020,646388,3
798791,803471,3
403881,416729,3
380030,12142,3
407785,537227,3
450425,515078,3
531162,416815,3
463720,21773,3
508744,533032,3
262301,318911,3
547375,20909,3
377944,602,3
406564,345093,3
473086,519407,3
370511,230238,3
409852,15983,3
285998,414180,3
356635,265048,3
612643,366713,3
423235,650532,3
757042,256931,3
640772,784003,3
643716,321969,3
427017,278653,3
278085,15983,3
423678,20909,3
631749,345093,3
390392,252180,3
507805,652483,3
509329,191593,3
260657,541622,3
350766,372993,3
10636,12142,3
518129,410492,3
651076,593657,3
568797,397668,3
262301,268455,3
428663,374498,3
374189,177,3
532264,4750,3
337018,4407,3
284439,619827,3
382998,385955,3
239748,5650,3
725881,335009,3
664179,286070,3
531162,644790,3
351827,593657,3
473086,386440,3
342202,307459,3
284439,682881,3
284439,203482,3
1048,16884,3
697070,20909,3
236581,3642,3
537227,794534,3
402589,602,3
786858,490240,3
423457,314532,3
434222,15983,3
17672,219631,3
414708,429694,3
461146,281289,3
789084,17727,3
725881,20,3
268820,268820,3
263297,537227,3
473086,403298,3
460287,321055,3
760567,369048,3
528242,405729,3
385793,393348,3
396659,15000,3
627306,214447,3
527771,8,3
315697,414259,3
239748,539,3
450425,400194,3
574723,21773,3
482887,199347,3
13728,321969,3
500500,539,3
522038,788A6912D90039E75E5640AB7F4F6646070842DD,3
450425,CB1BF626EB6873249DFA6ABDE75541C1201D8017,3
262707,321969,3
592735,7806,3
473086,206,3
735253,442150,3
810008,440475,3
649067,343261,3
473086,519786,3
531162,280798,3
14447,374498,3
742659,824827,3
686495,537227,3
400242,339943,3
532164,531162,3
636323,20909,3
292506,431233,3
396289,537227,3
537711,540553,3
624840,321969,3
380400,20909,3
270415,4914,3
780023,385955,3
450080,321969,3
518659,20909,3
284679,256829,3
510044,308284,3
284439,309115,3
535711,20909,3
382384,234616,3
767025,195678,3
385809,531162,3
398782,385955,3
284439,522975,3
408746,512482,3
563445,417939,3
740824,824306,3
533329,253127,3
739258,321969,3
262301,13432,3
269387,12239,3
786858,561348,3
239828,400028,3
814082,3,3
5181,15641,3
276352,20909,3
563445,489933,3
388571,374165,3
720074,366713,3
645043,1,3
531062,533558,3
497556,321969,3
550590,21773,3
316403,426075,3
631057,234616,3
537227,263297,3
508922,501095,3
211693,669067,3
813488,512750,3
424380,366713,3
450425,406529,3
373393,385955,3
2210,200530,3
533032,310801,3
333524,476858,3
740824,824673,3
3924,380876,3
534296,537227,3
238032,532984,3
284439,21829,3
659194,202681,3
403619,459170,3
431880,20910,3
210833,534489,3
332633,366713,3
269476,20909,3
747301,15211,3
450425,403170,3
537227,266295,3
473086,13201,3
575726,379634,3
445336,234616,3
450425,415368,3
746127,824448,3
537227,491255,3
270678,1,3
452105,281996,3
537227,358274,3
500590,20909,3
438444,129,3
482089,531162,3
535036,306729,3
482688,13184,3
377260,236636,3
427349,478740,3
284439,15884,3
236443,602,3
483365,402722,3
537227,573924,3
284439,249647,3
537227,513190,3
635922,797948,3
396644,423036,3
643983,626969,3
371023,414735,3
725881,194,3
339190,321969,3
252972,602,3
213545,541292,3
270504,214447,3
508570,539956,3
563445,423440,3
780822,23366,3
740497,824244,3
602,16148,3
636449,602,3
641608,17727,3
278104,443245,3
537227,636105,3
471810,417769,3
460287,498370,3
537227,336098,3
376792,230238,3
597938,408746,3
760264,602,3
572717,321969,3
450425,433850,3
378303,243719,3
211734,403404,3
446550,10636,3
501087,452105,3
531162,491354,3
284439,549752,3
512000,404871,3
803255,20909,3
20228,197061,3
284439,640772,3
486254,529413,3
462351,385830,3
650888,630358,3
281753,645771,3
740824,824461,3
12741,528664,3
618418,784003,3
801549,537227,3
563445,519837,3
714686,12741,3
634890,230238,3
349532,604277,3
514853,383323,3
326034,537227,3
450425,513744,3
674374,539956,3
637743,276506,3
523068,523068,3
2904,20909,3
403090,446697,3
585217,12741,3
270504,771,3
519888,269321,3
694724,227062,3
450425,437274,3
399932,189575,3
359792,593657,3
561541,20909,3
3307,388302,3
786599,296687,3
450425,470044,3
430977,11124,3
483365,277952,3
563445,390082,3
15351,248397,3
492067,221578,3
376945,385955,3
786858,269668,3
379818,385955,3
514637,321969,3
516359,247143,3
601423,315256,3
460287,377025,3
804719,281289,3
200375,281836,3
364927,522185,3
20118,389456,3
449044,281836,3
375727,350698,3
421288,602,3
492896,309857,3
432952,787999,3
790972,343261,3
211697,389651,3
263163,12741,3
284439,377157,3
460608,203666,3
336098,537227,3
467347,253127,3
537227,482183,3
537227,565422,3
453331,388401,3
501832,20909,3
13632,282328,3
450425,501057,3
476486,279226,3
440917,602,3
494766,602,3
288578,269694,3
480793,394023,3
499852,296887,3
816433,14999,3
742659,824385,3
354417,462329,3
438841,565051,3
310801,21353,3
519393,321969,3
642479,512043,3
711494,539736,3
786858,627779,3
664930,281289,3
542585,535243,3
426075,265169,3
422293,565051,3
343855,11528,3
537227,259783,3
400242,695533,3
786858,276667,3
531162,468120,3
415557,551112,3
473086,404134,3
473086,192373,3
452666,20909,3
274034,537227,3
488583,429298,3
419753,321969,3
537607,300898,3
535389,814995,3
453805,20909,3
460843,1243D1A5505264C50E38917ABD7D9E1F18F71418,3
509256,1556,3
475231,20910,3
786858,261067,3
518218,520185,3
341799,602,3
439621,386770,3
415305,512216,3
434553,270678,3
786858,508744,3
3642,11508,3
651603,12142,3
374189,404421,3
293257,602,3
537227,500852,3
792358,12741,3
816799,243719,3
814967,602,3
786858,316182,3
230238,221578,3
260657,342745,3
628096,602,3
724008,12741,3
645776,217750,3
786858,512454,3
464570,757477,3
210833,534507,3
349331,462167,3
535847,15141,3
258564,196648,3
538722,210628,3
487433,312747,3
531162,450187,3
452568,602,3
371154,2904,3
746457,825139,3
746457,825406,3
262301,436781,3
403090,270228,3
542585,418296,3
349789,262357,3
816433,507199,3
505012,537227,3
315697,251596,3
284439,263821,3
606457,4513,3
284439,16098,3
287136,640994,3
506483,461762,3
488543,321969,3
715050,241585,3
693623,21773,3
514203,593657,3
254892,321969,3
542585,400198,3
645265,17727,3
816433,5179,3
427054,270678,3
260657,475231,3
454819,511792,3
554228,537227,3
563445,529444,3
417780,417063,3
464079,394023,3
302916,537227,3
211159,12142,3
284439,456675,3
797418,4753,3
490240,385955,3
628195,321969,3
468256,281250,3
260774,537227,3
563445,590111,3
284439,558836,3
741069,20909,3
374189,241963,3
546830,707086,3
804139,742820,3
314532,435836,3
262301,434822,3
638574,230238,3
195279,567191,3
525847,593657,3
16098,194,3
380221,602,3
281450,281836,3
400242,441369,3
450425,506866,3
742703,602,3
516420,513274,3
450425,450370,3
640816,537227,3
